firstName,lastName,personId,gameId,gameDate,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,fullName,game_year,birth_year,age_at_game,player_threshold,over_threshold,age_expected_points,age_expected_minutes,points_vs_age_expected,minutes_vs_age_expected,age_category,years_in_league_approx,career_stage,fg_percentage,three_point_percentage,free_throw_percentage,points_per_minute,total_shot_attempts,month,day_of_week,is_weekend
Tobias,Harris,202699,21301199,,Orlando,Magic,Brooklyn,Nets,Regular Season,,,,False,False,27.0,18.0,2.0,0.0,3.0,11.0,7.0,0.636,2.0,1.0,0.5,5.0,3.0,0.6,5.0,2.0,7.0,2.0,2.0,-2.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.6363636363636364,0.5,0.6,0.6666666666666666,16.0,,,0
Kevin,Durant,201142,21301200,,Oklahoma City,Thunder,Indiana,Pacers,Regular Season,,,,False,False,42.0,38.0,1.0,0.0,1.0,27.0,13.0,0.481,11.0,2.0,0.182,10.0,10.0,1.0,4.0,0.0,4.0,1.0,1.0,3.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.48148148148148145,0.18181818181818182,1.0,0.9047619047619048,37.0,,,0
Rudy,Gobert,203497,21301196,,Utah,Jazz,Denver,Nuggets,Regular Season,,,,False,False,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-3.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,0
James,Harden,201935,21301194,,Houston,Rockets,New Orleans,Pelicans,Regular Season,,,,True,True,43.0,33.0,13.0,0.0,2.0,22.0,10.0,0.455,8.0,3.0,0.375,10.0,10.0,1.0,3.0,1.0,4.0,2.0,4.0,11.0,James Harden,2014,,,23.58,1,,,,,,,,0.45454545454545453,0.375,1.0,0.7674418604651163,32.0,,,0
Stephen,Curry,201939,21301188,,Golden State,Warriors,Los Angeles,Lakers,Regular Season,,,,True,False,34.0,30.0,12.0,0.0,2.0,20.0,12.0,0.6,5.0,4.0,0.8,2.0,2.0,1.0,10.0,0.0,10.0,3.0,6.0,13.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.6,0.8,1.0,0.8823529411764706,22.0,,,0
Harrison,Barnes,203084,21301188,,Golden State,Warriors,Los Angeles,Lakers,Regular Season,,,,True,False,21.0,8.0,0.0,1.0,1.0,9.0,4.0,0.444,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,-3.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.4444444444444444,0.0,0.0,0.38095238095238093,9.0,,,0
Rudy,Gobert,203497,21301187,,Utah,Jazz,Portland,Trail Blazers,Regular Season,,,,False,True,10.0,7.0,0.0,1.0,0.0,7.0,3.0,0.429,0.0,0.0,0.0,2.0,1.0,0.5,4.0,2.0,6.0,1.0,2.0,-12.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,0.42857142857142855,0.0,0.5,0.7,9.0,,,0
Kevin,Durant,201142,21301184,,Oklahoma City,Thunder,New Orleans,Pelicans,Regular Season,,,,True,True,30.0,27.0,5.0,2.0,1.0,18.0,10.0,0.556,2.0,0.0,0.0,9.0,7.0,0.778,5.0,1.0,6.0,1.0,1.0,17.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5555555555555556,0.0,0.7777777777777778,0.9,27.0,,,0
James,Harden,201935,21301183,,Houston,Rockets,Minnesota,Timberwolves,Regular Season,,,,False,False,46.0,33.0,10.0,0.0,6.0,14.0,7.0,0.5,5.0,4.0,0.8,19.0,15.0,0.789,7.0,1.0,8.0,5.0,5.0,-3.0,James Harden,2014,,,23.58,1,,,,,,,,0.5,0.8,0.7894736842105263,0.717391304347826,33.0,,,0
Tobias,Harris,202699,21301176,,Orlando,Magic,Washington,Wizards,Regular Season,,,,False,True,24.0,10.0,2.0,1.0,1.0,7.0,4.0,0.571,2.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,5.0,2.0,-17.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.5714285714285714,0.0,1.0,0.4166666666666667,9.0,,,0
Stephen,Curry,201939,21301175,,Golden State,Warriors,Denver,Nuggets,Regular Season,,,,False,True,33.0,24.0,6.0,0.0,4.0,19.0,8.0,0.421,7.0,2.0,0.286,6.0,6.0,1.0,7.0,0.0,7.0,1.0,2.0,-3.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.42105263157894735,0.2857142857142857,1.0,0.7272727272727273,25.0,,,0
Harrison,Barnes,203084,21301175,,Golden State,Warriors,Denver,Nuggets,Regular Season,,,,False,True,29.0,9.0,2.0,1.0,1.0,7.0,4.0,0.571,2.0,1.0,0.5,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,-7.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.5714285714285714,0.5,0.0,0.3103448275862069,7.0,,,0
Kevin,Durant,201142,21301173,,Oklahoma City,Thunder,Los Angeles,Clippers,Regular Season,,,,True,False,41.0,27.0,4.0,0.0,2.0,26.0,8.0,0.308,7.0,1.0,0.143,11.0,10.0,0.909,2.0,1.0,3.0,3.0,2.0,5.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.3076923076923077,0.14285714285714285,0.9090909090909091,0.6585365853658537,37.0,,,0
James,Harden,201935,21301171,,Houston,Rockets,Denver,Nuggets,Regular Season,,,,False,False,25.0,10.0,6.0,0.0,1.0,9.0,1.0,0.111,4.0,0.0,0.0,8.0,8.0,1.0,4.0,0.0,4.0,0.0,1.0,-19.0,James Harden,2014,,,23.58,0,,,,,,,,0.1111111111111111,0.0,1.0,0.4,17.0,,,0
Tobias,Harris,202699,21301163,,Orlando,Magic,Brooklyn,Nets,Regular Season,,,,True,True,23.0,16.0,1.0,0.0,2.0,10.0,6.0,0.6,1.0,1.0,1.0,5.0,3.0,0.6,7.0,1.0,8.0,4.0,2.0,1.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.6,1.0,0.6,0.6956521739130435,15.0,,,0
James,Harden,201935,21301161,,Houston,Rockets,Los Angeles,Lakers,Regular Season,,,,True,False,31.0,33.0,12.0,1.0,0.0,15.0,10.0,0.667,6.0,3.0,0.5,11.0,10.0,0.909,2.0,1.0,3.0,3.0,1.0,26.0,James Harden,2014,,,23.58,1,,,,,,,,0.6666666666666666,0.5,0.9090909090909091,1.064516129032258,26.0,,,0
Kevin,Durant,201142,21301160,,Oklahoma City,Thunder,Sacramento,Kings,Regular Season,,,,True,False,31.0,23.0,4.0,0.0,0.0,13.0,8.0,0.615,4.0,2.0,0.5,5.0,5.0,1.0,4.0,0.0,4.0,1.0,3.0,11.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.6153846153846154,0.5,1.0,0.7419354838709677,18.0,,,0
Kevin,Durant,201142,21301156,,Oklahoma City,Thunder,Phoenix,Suns,Regular Season,,,,False,False,43.0,38.0,3.0,0.0,2.0,28.0,13.0,0.464,15.0,4.0,0.267,10.0,8.0,0.8,9.0,2.0,11.0,0.0,3.0,-4.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.4642857142857143,0.26666666666666666,0.8,0.8837209302325582,38.0,,,0
Stephen,Curry,201939,21301155,,Golden State,Warriors,Utah,Jazz,Regular Season,,,,True,True,29.0,31.0,16.0,0.0,3.0,18.0,12.0,0.667,10.0,5.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,31.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.6666666666666666,0.5,1.0,1.0689655172413792,20.0,,,0
Harrison,Barnes,203084,21301155,,Golden State,Warriors,Utah,Jazz,Regular Season,,,,True,True,27.0,10.0,1.0,0.0,2.0,8.0,5.0,0.625,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,11.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.625,0.0,0.0,0.37037037037037035,8.0,,,0
Rudy,Gobert,203497,21301155,,Utah,Jazz,Golden State,Warriors,Regular Season,,,,False,False,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,1.0,0.0,0.0,0.4,1.0,,,0
James,Harden,201935,21301153,,Houston,Rockets,Denver,Nuggets,Regular Season,,,,True,True,43.0,32.0,10.0,0.0,4.0,23.0,9.0,0.391,10.0,3.0,0.3,12.0,11.0,0.917,4.0,0.0,4.0,3.0,5.0,1.0,James Harden,2014,,,23.58,1,,,,,,,,0.391304347826087,0.3,0.9166666666666666,0.7441860465116279,35.0,,,0
Tobias,Harris,202699,21301143,,Orlando,Magic,Minnesota,Timberwolves,Regular Season,,,,True,True,31.0,17.0,1.0,0.0,2.0,12.0,7.0,0.583,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,3.0,0.0,26.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.5833333333333334,1.0,1.0,0.5483870967741935,14.0,,,0
Stephen,Curry,201939,21301141,,Golden State,Warriors,Sacramento,Kings,Regular Season,,,,True,True,28.0,13.0,5.0,0.0,1.0,12.0,5.0,0.417,5.0,2.0,0.4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,28.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.4166666666666667,0.4,1.0,0.4642857142857143,13.0,,,0
Harrison,Barnes,203084,21301141,,Golden State,Warriors,Sacramento,Kings,Regular Season,,,,True,True,37.0,16.0,3.0,1.0,1.0,14.0,6.0,0.429,7.0,3.0,0.429,2.0,1.0,0.5,2.0,1.0,3.0,1.0,1.0,15.0,Harrison Barnes,2014,,,13.42,1,,,,,,,,0.42857142857142855,0.42857142857142855,0.5,0.43243243243243246,16.0,,,0
Kevin,Durant,201142,21301139,,Oklahoma City,Thunder,Houston,Rockets,Regular Season,,,,False,False,43.0,28.0,6.0,0.0,0.0,19.0,7.0,0.368,7.0,3.0,0.429,12.0,11.0,0.917,11.0,1.0,12.0,1.0,6.0,-1.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.3684210526315789,0.42857142857142855,0.9166666666666666,0.6511627906976745,31.0,,,0
James,Harden,201935,21301139,,Houston,Rockets,Oklahoma City,Thunder,Regular Season,,,,True,True,43.0,39.0,7.0,0.0,2.0,22.0,9.0,0.409,8.0,4.0,0.5,20.0,17.0,0.85,9.0,0.0,9.0,2.0,5.0,5.0,James Harden,2014,,,23.58,1,,,,,,,,0.4090909090909091,0.5,0.85,0.9069767441860465,42.0,,,0
Tobias,Harris,202699,21301130,,Orlando,Magic,Charlotte,Bobcats,Regular Season,,,,False,False,31.0,15.0,1.0,1.0,1.0,12.0,5.0,0.417,2.0,1.0,0.5,5.0,4.0,0.8,6.0,2.0,8.0,3.0,2.0,7.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.4166666666666667,0.5,0.8,0.4838709677419355,17.0,,,0
Kevin,Durant,201142,21301127,,Oklahoma City,Thunder,San Antonio,Spurs,Regular Season,,,,True,True,39.0,28.0,3.0,1.0,0.0,26.0,11.0,0.423,4.0,0.0,0.0,6.0,6.0,1.0,7.0,0.0,7.0,1.0,4.0,13.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.4230769230769231,0.0,1.0,0.717948717948718,32.0,,,0
Stephen,Curry,201939,21301123,,Golden State,Warriors,San Antonio,Spurs,Regular Season,,,,False,False,30.0,11.0,10.0,0.0,1.0,15.0,5.0,0.333,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-19.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.3333333333333333,0.25,0.0,0.36666666666666664,15.0,,,0
Harrison,Barnes,203084,21301123,,Golden State,Warriors,San Antonio,Spurs,Regular Season,,,,False,False,35.0,11.0,0.0,0.0,1.0,12.0,3.0,0.25,5.0,1.0,0.2,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,-13.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.25,0.2,1.0,0.3142857142857143,16.0,,,0
James,Harden,201935,21301118,,Houston,Rockets,Toronto,Raptors,Regular Season,,,,False,False,39.0,26.0,4.0,0.0,2.0,17.0,7.0,0.412,6.0,2.0,0.333,12.0,10.0,0.833,6.0,0.0,6.0,4.0,1.0,-14.0,James Harden,2014,,,23.58,1,,,,,,,,0.4117647058823529,0.3333333333333333,0.8333333333333334,0.6666666666666666,29.0,,,0
Nikola,Vucevic,202696,21301116,,Orlando,Magic,Cleveland,Cavaliers,Regular Season,,,,False,True,27.0,7.0,2.0,0.0,3.0,11.0,3.0,0.273,0.0,0.0,0.0,2.0,1.0,0.5,3.0,4.0,7.0,1.0,3.0,-15.0,Nikola Vucevic,2014,,,16.84,0,,,,,,,,0.2727272727272727,0.0,0.5,0.25925925925925924,13.0,,,0
Tobias,Harris,202699,21301116,,Orlando,Magic,Cleveland,Cavaliers,Regular Season,,,,False,True,20.0,11.0,1.0,0.0,0.0,8.0,5.0,0.625,1.0,0.0,0.0,2.0,1.0,0.5,5.0,2.0,7.0,1.0,1.0,7.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.625,0.0,0.5,0.55,10.0,,,0
Stephen,Curry,201939,21301112,,Golden State,Warriors,Dallas,Mavericks,Regular Season,,,,True,False,43.0,23.0,10.0,0.0,2.0,17.0,10.0,0.588,8.0,3.0,0.375,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,8.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.5882352941176471,0.375,0.0,0.5348837209302325,17.0,,,0
Harrison,Barnes,203084,21301112,,Golden State,Warriors,Dallas,Mavericks,Regular Season,,,,True,False,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-5.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0
James,Harden,201935,21301111,,Houston,Rockets,Brooklyn,Nets,Regular Season,,,,False,False,36.0,26.0,9.0,0.0,2.0,10.0,4.0,0.4,6.0,2.0,0.333,16.0,16.0,1.0,0.0,1.0,1.0,2.0,4.0,-17.0,James Harden,2014,,,23.58,1,,,,,,,,0.4,0.3333333333333333,1.0,0.7222222222222222,26.0,,,0
Rudy,Gobert,203497,21301110,,Utah,Jazz,New York,Knicks,Regular Season,,,,False,True,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,1.0,0.0,0.0,2.0,1.0,,,0
Stephen,Curry,201939,21301098,,Golden State,Warriors,New York,Knicks,Regular Season,,,,False,True,40.0,32.0,1.0,0.0,1.0,21.0,10.0,0.476,12.0,6.0,0.5,8.0,6.0,0.75,3.0,1.0,4.0,2.0,2.0,5.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.47619047619047616,0.5,0.75,0.8,29.0,,,0
Harrison,Barnes,203084,21301098,,Golden State,Warriors,New York,Knicks,Regular Season,,,,False,True,21.0,5.0,1.0,0.0,0.0,7.0,2.0,0.286,1.0,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,2.0,2.0,-18.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.2857142857142857,0.0,0.5,0.23809523809523808,9.0,,,0
Nikola,Vucevic,202696,21301096,,Orlando,Magic,Toronto,Raptors,Regular Season,,,,False,True,33.0,22.0,4.0,2.0,1.0,13.0,10.0,0.769,0.0,0.0,0.0,2.0,2.0,1.0,9.0,1.0,10.0,2.0,2.0,5.0,Nikola Vucevic,2014,,,16.84,1,,,,,,,,0.7692307692307693,0.0,1.0,0.6666666666666666,15.0,,,0
Tobias,Harris,202699,21301096,,Orlando,Magic,Toronto,Raptors,Regular Season,,,,False,True,25.0,14.0,1.0,0.0,0.0,9.0,5.0,0.556,2.0,1.0,0.5,4.0,3.0,0.75,7.0,0.0,7.0,2.0,2.0,-12.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.5555555555555556,0.5,0.75,0.56,13.0,,,0
Kevin,Durant,201142,21301093,,Oklahoma City,Thunder,Utah,Jazz,Regular Season,,,,True,True,29.0,31.0,9.0,0.0,1.0,13.0,9.0,0.692,6.0,4.0,0.667,9.0,9.0,1.0,4.0,0.0,4.0,4.0,2.0,10.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.6923076923076923,0.6666666666666666,1.0,1.0689655172413792,22.0,,,0
Rudy,Gobert,203497,21301093,,Utah,Jazz,Oklahoma City,Thunder,Regular Season,,,,False,False,5.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,1.0,0.0,0.0,0.4,1.0,,,0
James,Harden,201935,21301088,,Houston,Rockets,Los Angeles,Clippers,Regular Season,,,,False,True,41.0,32.0,6.0,0.0,1.0,22.0,9.0,0.409,11.0,3.0,0.273,13.0,11.0,0.846,5.0,2.0,7.0,3.0,6.0,-2.0,James Harden,2014,,,23.58,1,,,,,,,,0.4090909090909091,0.2727272727272727,0.8461538461538461,0.7804878048780488,35.0,,,0
Stephen,Curry,201939,21301086,,Golden State,Warriors,Memphis,Grizzlies,Regular Season,,,,True,True,38.0,33.0,8.0,2.0,1.0,22.0,13.0,0.591,8.0,5.0,0.625,3.0,2.0,0.667,4.0,1.0,5.0,1.0,3.0,9.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.5909090909090909,0.625,0.6666666666666666,0.868421052631579,25.0,,,0
Harrison,Barnes,203084,21301086,,Golden State,Warriors,Memphis,Grizzlies,Regular Season,,,,True,True,18.0,4.0,2.0,0.0,2.0,7.0,2.0,0.286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.2857142857142857,0.0,0.0,0.2222222222222222,7.0,,,0
Kevin,Durant,201142,21301083,,Oklahoma City,Thunder,Sacramento,Kings,Regular Season,,,,True,True,29.0,29.0,6.0,2.0,2.0,11.0,9.0,0.818,4.0,3.0,0.75,8.0,8.0,1.0,1.0,0.0,1.0,0.0,2.0,27.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.8181818181818182,0.75,1.0,1.0,19.0,,,0
Nikola,Vucevic,202696,21301075,,Orlando,Magic,Charlotte,Bobcats,Regular Season,,,,True,True,40.0,24.0,1.0,0.0,0.0,22.0,11.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,13.0,10.0,23.0,3.0,1.0,-5.0,Nikola Vucevic,2014,,,16.84,1,,,,,,,,0.5,0.0,1.0,0.6,24.0,,,0
Tobias,Harris,202699,21301075,,Orlando,Magic,Charlotte,Bobcats,Regular Season,,,,True,True,36.0,15.0,1.0,0.0,0.0,11.0,5.0,0.455,2.0,0.0,0.0,6.0,5.0,0.833,5.0,2.0,7.0,4.0,2.0,13.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.45454545454545453,0.0,0.8333333333333334,0.4166666666666667,17.0,,,0
James,Harden,201935,21301072,,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,True,True,31.0,26.0,10.0,0.0,1.0,17.0,9.0,0.529,8.0,3.0,0.375,6.0,5.0,0.833,6.0,4.0,10.0,0.0,5.0,26.0,James Harden,2014,,,23.58,1,,,,,,,,0.5294117647058824,0.375,0.8333333333333334,0.8387096774193549,23.0,,,0
Kevin,Durant,201142,21301059,,Oklahoma City,Thunder,Dallas,Mavericks,Regular Season,,,,False,False,50.0,43.0,6.0,0.0,1.0,27.0,15.0,0.556,11.0,5.0,0.455,8.0,8.0,1.0,4.0,1.0,5.0,3.0,5.0,-13.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5555555555555556,0.45454545454545453,1.0,0.86,35.0,,,0
Nikola,Vucevic,202696,21301058,,Orlando,Magic,Portland,Trail Blazers,Regular Season,,,,True,True,33.0,22.0,1.0,1.0,2.0,18.0,10.0,0.556,0.0,0.0,0.0,3.0,2.0,0.667,7.0,3.0,10.0,1.0,1.0,10.0,Nikola Vucevic,2014,,,16.84,1,,,,,,,,0.5555555555555556,0.0,0.6666666666666666,0.6666666666666666,21.0,,,0
Tobias,Harris,202699,21301058,,Orlando,Magic,Portland,Trail Blazers,Regular Season,,,,True,True,33.0,25.0,0.0,1.0,0.0,15.0,10.0,0.667,3.0,2.0,0.667,4.0,3.0,0.75,5.0,6.0,11.0,1.0,0.0,1.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.6666666666666666,0.6666666666666666,0.75,0.7575757575757576,19.0,,,0
Rudy,Gobert,203497,21301055,,Utah,Jazz,Detroit,Pistons,Regular Season,,,,False,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0
Kevin,Durant,201142,21301053,,Oklahoma City,Thunder,Denver,Nuggets,Regular Season,,,,True,True,31.0,27.0,8.0,0.0,2.0,21.0,10.0,0.476,7.0,1.0,0.143,7.0,6.0,0.857,4.0,0.0,4.0,0.0,5.0,20.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.47619047619047616,0.14285714285714285,0.8571428571428571,0.8709677419354839,28.0,,,0
James,Harden,201935,21301047,,Houston,Rockets,Charlotte,Bobcats,Regular Season,,,,True,False,39.0,31.0,5.0,1.0,1.0,19.0,11.0,0.579,7.0,4.0,0.571,7.0,5.0,0.714,3.0,0.0,3.0,4.0,3.0,10.0,James Harden,2014,,,23.58,1,,,,,,,,0.5789473684210527,0.5714285714285714,0.7142857142857143,0.7948717948717948,26.0,,,0
Nikola,Vucevic,202696,21301046,,Orlando,Magic,Los Angeles,Lakers,Regular Season,,,,False,False,34.0,4.0,3.0,0.0,1.0,9.0,2.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,5.0,2.0,-16.0,Nikola Vucevic,2014,,,16.84,0,,,,,,,,0.2222222222222222,0.0,0.0,0.11764705882352941,9.0,,,0
Tobias,Harris,202699,21301046,,Orlando,Magic,Los Angeles,Lakers,Regular Season,,,,False,False,22.0,16.0,1.0,1.0,0.0,14.0,7.0,0.5,1.0,0.0,0.0,2.0,2.0,1.0,8.0,1.0,9.0,1.0,0.0,0.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.5,0.0,1.0,0.7272727272727273,16.0,,,0
Stephen,Curry,201939,21301038,,Golden State,Warriors,San Antonio,Spurs,Regular Season,,,,False,True,39.0,20.0,6.0,0.0,1.0,13.0,5.0,0.385,4.0,1.0,0.25,9.0,9.0,1.0,6.0,0.0,6.0,0.0,6.0,-7.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.38461538461538464,0.25,1.0,0.5128205128205128,22.0,,,0
Harrison,Barnes,203084,21301038,,Golden State,Warriors,San Antonio,Spurs,Regular Season,,,,False,True,26.0,4.0,2.0,0.0,0.0,6.0,1.0,0.167,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,0.0,0.0,1.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.16666666666666666,0.0,1.0,0.15384615384615385,8.0,,,0
Nikola,Vucevic,202696,21301037,,Orlando,Magic,Utah,Jazz,Regular Season,,,,False,False,42.0,16.0,5.0,0.0,2.0,15.0,8.0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,13.0,4.0,1.0,4.0,Nikola Vucevic,2014,,,16.84,0,,,,,,,,0.5333333333333333,0.0,0.0,0.38095238095238093,15.0,,,0
Tobias,Harris,202699,21301037,,Orlando,Magic,Utah,Jazz,Regular Season,,,,False,False,15.0,2.0,2.0,0.0,0.0,9.0,1.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,3.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.1111111111111111,0.0,0.0,0.13333333333333333,9.0,,,0
James,Harden,201935,21301033,,Houston,Rockets,Cleveland,Cavaliers,Regular Season,,,,True,False,29.0,37.0,10.0,1.0,4.0,15.0,9.0,0.6,8.0,5.0,0.625,14.0,14.0,1.0,3.0,0.0,3.0,1.0,1.0,20.0,James Harden,2014,,,23.58,1,,,,,,,,0.6,0.625,1.0,1.2758620689655173,29.0,,,0
Kevin,Durant,201142,21301024,,Oklahoma City,Thunder,Toronto,Raptors,Regular Season,,,,True,False,52.0,51.0,7.0,1.0,1.0,32.0,15.0,0.469,12.0,7.0,0.583,19.0,14.0,0.737,11.0,1.0,12.0,3.0,5.0,4.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.46875,0.5833333333333334,0.7368421052631579,0.9807692307692307,51.0,,,0
Stephen,Curry,201939,21301021,,Golden State,Warriors,Milwaukee,Bucks,Regular Season,,,,True,True,38.0,31.0,10.0,0.0,1.0,14.0,9.0,0.643,5.0,3.0,0.6,10.0,10.0,1.0,2.0,1.0,3.0,2.0,4.0,13.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.6428571428571429,0.6,1.0,0.8157894736842105,24.0,,,0
Harrison,Barnes,203084,21301021,,Golden State,Warriors,Milwaukee,Bucks,Regular Season,,,,True,True,27.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,-10.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.0,0.0,0.0,0.0,7.0,,,0
James,Harden,201935,21301019,,Houston,Rockets,Minnesota,Timberwolves,Regular Season,,,,True,True,36.0,28.0,8.0,0.0,1.0,16.0,9.0,0.563,10.0,6.0,0.6,4.0,4.0,1.0,4.0,1.0,5.0,1.0,7.0,21.0,James Harden,2014,,,23.58,1,,,,,,,,0.5625,0.6,1.0,0.7777777777777778,20.0,,,0
Kevin,Durant,201142,21301018,,Oklahoma City,Thunder,Cleveland,Cavaliers,Regular Season,,,,True,False,35.0,35.0,6.0,1.0,0.0,21.0,12.0,0.571,8.0,3.0,0.375,9.0,8.0,0.889,9.0,2.0,11.0,2.0,1.0,12.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5714285714285714,0.375,0.8888888888888888,1.0,30.0,,,0
Nikola,Vucevic,202696,21301016,,Orlando,Magic,Phoenix,Suns,Regular Season,,,,False,False,9.0,8.0,0.0,0.0,0.0,7.0,4.0,0.571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,-1.0,Nikola Vucevic,2014,,,16.84,0,,,,,,,,0.5714285714285714,0.0,0.0,0.8888888888888888,8.0,,,0
Tobias,Harris,202699,21301016,,Orlando,Magic,Phoenix,Suns,Regular Season,,,,False,False,32.0,23.0,3.0,0.0,0.0,13.0,7.0,0.538,2.0,1.0,0.5,11.0,8.0,0.727,7.0,2.0,9.0,2.0,1.0,-8.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.5384615384615384,0.5,0.7272727272727273,0.71875,24.0,,,0
